year_month,sku_id,factory_type,factory,product_category,product_series,labor_unit_price,sku_source,monthly_order_qty,monthly_delivery_qty,monthly_delivery_labor_value
2023-09-01,SKU_000002,In-house,Factory_023,Gem-set Jewelry,Series_002,235.84000000000003,Unknown,2,0,0.0
2023-12-01,SKU_000002,In-house,Factory_023,Gem-set Jewelry,Series_002,235.84000000000003,Unknown,0,2,471.68000000000006
2022-04-01,SKU_000002,External,Factory_017,Gem-set Jewelry,Series_002,236.0,Unknown,1,1,236.0
2023-07-01,SKU_000002,In-house,Factory_030,Other,Series_002,240.0,Unknown,1,1,219.45600000000002
2025-01-01,SKU_000002,External,Factory_003,Gem-set Jewelry,Series_002,240.0,Unknown,1,0,0.0
2024-02-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,240.0,Unknown,1,0,0.0
2025-02-01,SKU_000002,External,Factory_003,Gem-set Jewelry,Series_002,240.0,Unknown,0,1,219.216
2024-03-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,240.0,Unknown,0,1,217.58400000000003
2022-04-01,SKU_000002,External,Factory_047,Gem-set Jewelry,Series_002,240.0,Unknown,0,1,0.0
2022-04-01,SKU_000002,External,Factory_040,Gem-set Jewelry,Series_002,240.0,Unknown,0,0,0.0
2022-10-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,240.0,Unknown,0,0,0.0
2022-11-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,240.0,Unknown,0,0,0.0
2022-04-01,SKU_000002,External,Factory_047,Gem-set Jewelry,Series_002,243.0,Unknown,0,1,0.0
2022-11-01,SKU_000002,External,Factory_110,Gem-set Jewelry,Series_002,243.3,Unknown,1,0,0.0
2022-12-01,SKU_000002,External,Factory_110,Gem-set Jewelry,Series_002,243.3,Unknown,0,1,243.3
2022-11-01,SKU_000002,External,Factory_110,Gem-set Jewelry,Series_002,243.8,Unknown,1,0,0.0
2022-08-01,SKU_000002,External,Factory_017,Gem-set Jewelry,Series_002,243.8,Unknown,1,0,0.0
2022-12-01,SKU_000002,External,Factory_110,Gem-set Jewelry,Series_002,243.8,Unknown,0,1,243.8
2022-09-01,SKU_000002,External,Factory_017,Gem-set Jewelry,Series_002,243.8,Unknown,0,1,243.8
2024-11-01,SKU_000002,External,Factory_047,K-Gold & Platinum,Series_002,244.4,Unknown,1,0,0.0
2024-12-01,SKU_000002,External,Factory_047,K-Gold & Platinum,Series_002,244.4,Unknown,1,0,0.0
2025-03-01,SKU_000002,External,Factory_047,K-Gold & Platinum,Series_002,244.4,Unknown,0,1,244.4
2025-04-01,SKU_000002,External,Factory_047,K-Gold & Platinum,Series_002,244.4,Unknown,0,1,244.4
2022-08-01,SKU_000002,External,Factory_017,Gem-set Jewelry,Series_002,245.4,Unknown,1,0,0.0
2022-09-01,SKU_000002,External,Factory_017,Gem-set Jewelry,Series_002,245.4,Unknown,0,1,245.4
2022-04-01,SKU_000002,External,Factory_047,Gem-set Jewelry,Series_002,246.0,Unknown,0,2,0.0
2022-07-01,SKU_000002,External,Factory_077,Gem-set Jewelry,Series_002,246.3,Unknown,1,1,246.3
2025-06-01,SKU_000002,External,Factory_119,Gem-set Jewelry,Series_002,247.0,Unknown,1,0,0.0
2023-09-01,SKU_000002,In-house,Factory_023,Gem-set Jewelry,Series_002,249.51999999999998,Unknown,1,0,0.0
2023-12-01,SKU_000002,In-house,Factory_023,Gem-set Jewelry,Series_002,249.51999999999998,Unknown,0,1,249.51999999999998
2024-07-01,SKU_000002,External,Factory_047,Gem-set Jewelry,Series_002,250.0,Unknown,2,2,500.0
2024-07-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,250.0,Unknown,1,1,228.35000000000002
2024-07-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,250.0,Unknown,1,1,228.35000000000002
2025-03-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,250.0,Unknown,1,1,228.35000000000002
2025-04-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,250.0,Unknown,1,1,228.35000000000002
2023-10-01,SKU_000002,External,Factory_125,Gem-set Jewelry,Series_002,250.0,Unknown,1,0,0.0
2023-04-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,250.0,Unknown,1,0,0.0
2024-02-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,250.0,Unknown,1,0,0.0
2024-04-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,250.0,Unknown,1,0,0.0
2024-06-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,250.0,Unknown,1,0,0.0
2025-03-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,250.0,Unknown,1,0,0.0
2024-09-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,250.0,Unknown,1,0,0.0
2025-02-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,250.0,Unknown,1,0,0.0
2025-04-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,250.0,Unknown,0,1,228.35000000000002
2025-06-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,250.0,Unknown,0,1,228.35000000000002
2024-08-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,250.0,Unknown,0,1,228.05
2024-10-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,250.0,Unknown,0,1,228.05
2023-11-01,SKU_000002,External,Factory_125,Gem-set Jewelry,Series_002,250.0,Unknown,0,1,227.45000000000002
2024-05-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,250.0,Unknown,0,1,227.32500000000002
2024-03-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,250.0,Unknown,0,1,226.65
2023-05-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,250.0,Unknown,0,1,225.925
2022-05-01,SKU_000002,External,Factory_017,Gem-set Jewelry,Series_002,250.0,Unknown,0,1,0.0
2022-04-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,250.0,Unknown,0,0,0.0
2022-12-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,250.0,Unknown,0,0,0.0
2023-01-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,250.0,Unknown,0,0,0.0
2023-02-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,250.0,Unknown,0,0,0.0
2022-04-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,250.0,Unknown,0,0,0.0
2022-10-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,250.0,Unknown,0,0,0.0
2022-11-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,250.0,Unknown,0,0,0.0
2022-12-01,SKU_000002,External,Factory_070,Gem-set Jewelry,Series_002,251.70000000000002,Unknown,1,0,0.0
2022-08-01,SKU_000002,External,Factory_017,Gem-set Jewelry,Series_002,251.8,Unknown,1,0,0.0
2022-09-01,SKU_000002,External,Factory_017,Gem-set Jewelry,Series_002,251.8,Unknown,0,1,251.8
2024-12-01,SKU_000002,External,Factory_040,Unknown,Series_002,253.60000000000002,Unknown,1,0,0.0
2025-02-01,SKU_000002,External,Factory_040,Unknown,Series_002,253.60000000000002,Unknown,0,1,231.63824
2025-01-01,SKU_000002,External,Factory_090,Gem-set Jewelry,Series_002,255.92,Unknown,1,1,255.92
2022-06-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_005,256.0,Unknown,0,0,0.0
2022-07-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_005,256.0,Unknown,0,0,0.0
2022-06-01,SKU_000002,External,Factory_017,Gem-set Jewelry,Series_002,256.6,Unknown,1,0,0.0
2022-08-01,SKU_000002,External,Factory_017,Gem-set Jewelry,Series_002,256.6,Unknown,1,0,0.0
2022-07-01,SKU_000002,External,Factory_017,Gem-set Jewelry,Series_002,256.6,Unknown,0,1,256.6
2022-09-01,SKU_000002,External,Factory_017,Gem-set Jewelry,Series_002,256.6,Unknown,0,1,256.6
2025-06-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,257.0,Unknown,1,1,234.74380000000002
2024-04-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,3,0,0.0
2024-11-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,2,2,474.34400000000016
2025-06-01,SKU_000002,External,Factory_090,Gem-set Jewelry,Series_002,260.0,Unknown,1,1,260.0
2023-06-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,1,1,239.72
2023-07-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,1,1,237.74400000000003
2025-05-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,1,1,237.48400000000004
2022-08-01,SKU_000002,External,Factory_017,Gem-set Jewelry,Series_002,260.0,Unknown,1,0,0.0
2023-05-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,1,0,0.0
2023-10-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,1,0,0.0
2024-09-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,1,0,0.0
2024-10-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,1,0,0.0
2025-03-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,1,0,0.0
2024-05-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_003,260.0,Unknown,1,0,0.0
2024-09-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_053,260.0,Unknown,1,0,0.0
2024-05-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,0,3,709.2539999999999
2024-12-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,0,2,474.9680000000001
2022-09-01,SKU_000002,External,Factory_017,Gem-set Jewelry,Series_002,260.0,Unknown,0,1,260.0
2023-08-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,0,1,238.00400000000002
2025-04-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,0,1,237.48400000000004
2024-07-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_003,260.0,Unknown,0,1,237.48400000000004
2024-10-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_053,260.0,Unknown,0,1,237.172
2023-12-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,0,1,235.45600000000002
2023-04-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,0,1,229.346
2022-07-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,0,0,0.0
2022-08-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,0,0,0.0
2022-10-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,0,0,0.0
2022-11-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,0,0,0.0
2023-03-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,0,0,0.0
2023-11-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,260.0,Unknown,0,0,0.0
2023-02-01,SKU_000002,External,Factory_071,Gem-set Jewelry,Series_002,260.2,Unknown,1,1,260.2
2022-04-01,SKU_000002,External,Factory_017,Gem-set Jewelry,Series_002,262.2,Unknown,0,4,0.0
2023-11-01,SKU_000002,External,Factory_121,Gem-set Jewelry,Series_002,263.613,Unknown,1,1,263.613
2025-04-01,SKU_000002,External,Factory_040,Unknown,Series_002,264.3,Unknown,1,0,0.0
2025-05-01,SKU_000002,External,Factory_040,Unknown,Series_002,264.3,Unknown,0,1,241.41162
2025-06-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,269.7,Unknown,1,1,246.34398000000002
2024-10-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,270.0,Unknown,1,0,0.0
2024-12-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,270.0,Unknown,1,0,0.0
2025-01-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,270.0,Unknown,0,1,246.618
2024-11-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,270.0,Unknown,0,1,246.294
2022-10-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_011,270.0,Unknown,0,0,0.0
2022-11-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_011,270.0,Unknown,0,0,0.0
2023-01-01,SKU_000002,External,Factory_121,Gem-set Jewelry,Series_002,270.7,Unknown,1,0,0.0
2023-02-01,SKU_000002,External,Factory_121,Gem-set Jewelry,Series_002,270.7,Unknown,0,1,270.7
2023-10-01,SKU_000002,In-house,Factory_048,Gem-set Jewelry,Series_002,272.14000000000004,Unknown,1,0,0.0
2024-01-01,SKU_000002,In-house,Factory_048,Gem-set Jewelry,Series_002,272.14000000000004,Unknown,0,1,272.14000000000004
2025-06-01,SKU_000002,External,Factory_119,Gem-set Jewelry,Series_002,272.5,Unknown,1,0,0.0
2025-07-01,SKU_000002,External,Factory_119,Gem-set Jewelry,Series_002,272.5,Unknown,0,1,272.5
2022-04-01,SKU_000002,External,Factory_047,Gem-set Jewelry,Series_002,275.0,Unknown,0,1,0.0
2022-04-01,SKU_000002,External,Factory_047,Gem-set Jewelry,Series_002,279.0,Unknown,0,1,0.0
2024-03-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,280.0,Unknown,2,0,0.0
2024-03-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,280.0,Unknown,2,0,0.0
2024-09-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,280.0,Unknown,2,0,0.0
2023-07-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,280.0,Unknown,1,2,512.0640000000001
2024-11-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,280.0,Unknown,1,1,255.416
2024-04-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,280.0,Unknown,1,1,254.268
2025-06-01,SKU_000002,External,Factory_014,Gem-set Jewelry,Series_002,280.0,Unknown,1,0,0.0
2024-08-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,280.0,Unknown,1,0,0.0
2023-09-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,280.0,Unknown,1,0,0.0
2025-03-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,280.0,Unknown,1,0,0.0
2023-05-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,280.0,Unknown,1,0,0.0
2023-06-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,280.0,Unknown,1,0,0.0
2023-10-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,280.0,Unknown,1,0,0.0
2024-01-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,280.0,Unknown,1,0,0.0
2024-04-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,280.0,Unknown,0,2,508.536
2023-10-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,280.0,Unknown,0,1,256.98400000000004
2023-08-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,280.0,Unknown,0,1,256.312
2025-04-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,280.0,Unknown,0,1,255.752
2024-12-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,280.0,Unknown,0,1,255.752
2024-06-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,280.0,Unknown,0,1,255.556
2024-09-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,280.0,Unknown,0,1,255.416
2024-10-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,280.0,Unknown,0,1,255.416
2024-05-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,280.0,Unknown,0,1,254.604
2024-02-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,280.0,Unknown,0,1,254.10000000000002
2023-12-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,280.0,Unknown,0,1,253.56799999999998
2022-07-01,SKU_000002,In-house,Factory_030,Other,Series_002,280.0,Unknown,0,0,0.0
2022-08-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,280.0,Unknown,0,0,0.0
2022-09-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,280.0,Unknown,0,0,0.0
2022-08-01,SKU_000002,External,Factory_017,Gem-set Jewelry,Series_002,280.6,Unknown,1,0,0.0
2022-09-01,SKU_000002,External,Factory_017,Gem-set Jewelry,Series_002,280.6,Unknown,0,1,280.6
2023-05-01,SKU_000002,In-house,Factory_030,Other,Series_002,282.5,Unknown,1,0,0.0
2023-06-01,SKU_000002,In-house,Factory_030,Other,Series_002,282.5,Unknown,0,1,260.46500000000003
2022-08-01,SKU_000002,External,Factory_017,Gem-set Jewelry,Series_002,284.2,Unknown,1,0,0.0
2022-09-01,SKU_000002,External,Factory_017,Gem-set Jewelry,Series_002,284.2,Unknown,0,1,284.2
2023-04-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,290.0,Unknown,14,14,3581.3260000000005
2022-11-01,SKU_000002,External,Factory_003,Gem-set Jewelry,Series_002,290.0,Unknown,0,0,0.0
2022-08-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,290.0,Unknown,0,0,0.0
2022-09-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,290.0,Unknown,0,0,0.0
2023-10-01,SKU_000002,External,Factory_003,Gem-set Jewelry,Series_002,295.0,Unknown,1,0,0.0
2023-12-01,SKU_000002,External,Factory_003,Gem-set Jewelry,Series_002,295.0,Unknown,0,1,267.152
2022-04-01,SKU_000002,External,Factory_040,Gem-set Jewelry,Series_002,298.0,Unknown,0,0,0.0
2023-10-01,SKU_000002,In-house,Factory_048,Gem-set Jewelry,Series_002,299.88000000000005,Unknown,1,0,0.0
2024-01-01,SKU_000002,In-house,Factory_048,Gem-set Jewelry,Series_002,299.88000000000005,Unknown,0,1,299.88000000000005
2023-06-01,SKU_000002,External,Factory_090,Gem-set Jewelry,Series_002,300.0,Unknown,2,2,600.0
2024-05-01,SKU_000002,External,Factory_047,Gem-set Jewelry,Series_002,300.0,Unknown,1,0,0.0
2022-06-01,SKU_000002,In-house,Factory_095,Fixed-price Gold,Series_002,300.0,Unknown,1,0,0.0
2023-05-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,300.0,Unknown,1,0,0.0
2023-09-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,300.0,Unknown,1,0,0.0
2023-10-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,300.0,Unknown,1,0,0.0
2024-06-01,SKU_000002,External,Factory_047,Gem-set Jewelry,Series_002,300.0,Unknown,0,1,300.0
2022-07-01,SKU_000002,In-house,Factory_095,Fixed-price Gold,Series_002,300.0,Unknown,0,1,300.0
2023-06-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,300.0,Unknown,0,1,276.6
2023-10-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,300.0,Unknown,0,1,275.34000000000003
2023-11-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,300.0,Unknown,0,1,272.94
2023-04-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,300.0,Unknown,0,1,264.63000000000005
2022-04-01,SKU_000002,External,Factory_125,Other,Series_002,300.0,Unknown,0,0,0.0
2022-07-01,SKU_000002,External,Factory_014,Other,Series_002,300.0,Unknown,0,0,0.0
2022-10-01,SKU_000002,External,Factory_014,Other,Series_002,300.0,Unknown,0,0,0.0
2022-08-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,300.0,Unknown,0,0,0.0
2022-09-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,300.0,Unknown,0,0,0.0
2022-12-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,300.0,Unknown,0,0,0.0
2023-02-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,300.0,Unknown,0,0,0.0
2023-03-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,300.0,Unknown,0,0,0.0
2022-06-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,300.0,Unknown,0,0,0.0
2022-07-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,300.0,Unknown,0,0,0.0
2023-01-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,300.0,Unknown,0,0,0.0
2023-03-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,300.0,Unknown,0,0,0.0
2024-05-01,SKU_000002,In-house,Factory_048,Gem-set Jewelry,Series_002,300.44,Unknown,1,0,0.0
2024-08-01,SKU_000002,In-house,Factory_048,Gem-set Jewelry,Series_002,300.44,Unknown,0,1,300.44
2024-07-01,SKU_000002,In-house,Factory_048,Gem-set Jewelry,Series_002,300.44,Unknown,0,0,0.0
2023-09-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,305.0,Unknown,1,0,0.0
2023-11-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,305.0,Unknown,0,1,277.489
2022-08-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,308.0,Unknown,0,0,0.0
2022-09-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,308.0,Unknown,0,0,0.0
2023-10-01,SKU_000002,External,Factory_003,Gem-set Jewelry,Series_002,310.0,Unknown,1,0,0.0
2025-05-01,SKU_000002,External,Factory_003,Gem-set Jewelry,Series_002,310.0,Unknown,1,0,0.0
2024-01-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,310.0,Unknown,1,0,0.0
2025-06-01,SKU_000002,External,Factory_003,Gem-set Jewelry,Series_002,310.0,Unknown,0,1,283.154
2024-02-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,310.0,Unknown,0,1,281.325
2023-12-01,SKU_000002,External,Factory_003,Gem-set Jewelry,Series_002,310.0,Unknown,0,1,280.73600000000005
2023-04-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_011,310.0,Unknown,0,1,273.451
2022-12-01,SKU_000002,External,Factory_003,Gem-set Jewelry,Series_002,310.0,Unknown,0,0,0.0
2023-03-01,SKU_000002,External,Factory_003,Gem-set Jewelry,Series_002,310.0,Unknown,0,0,0.0
2022-04-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,310.0,Unknown,0,0,0.0
2022-05-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,310.0,Unknown,0,0,0.0
2022-06-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,310.0,Unknown,0,0,0.0
2022-07-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,310.0,Unknown,0,0,0.0
2023-03-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_011,310.0,Unknown,0,0,0.0
2022-12-01,SKU_000002,External,Factory_126,Other,Series_002,312.221,Unknown,0,0,0.0
2022-04-01,SKU_000002,External,Factory_017,Gem-set Jewelry,Series_002,316.8,Unknown,0,1,0.0
2022-07-01,SKU_000002,External,Factory_070,Gem-set Jewelry,Series_002,318.40000000000003,Unknown,1,1,318.40000000000003
2024-01-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,320.0,Unknown,1,1,290.816
2023-10-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,320.0,Unknown,1,0,0.0
2024-08-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,320.0,Unknown,1,0,0.0
2024-12-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,320.0,Unknown,1,0,0.0
2025-01-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,320.0,Unknown,0,1,292.288
2024-09-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,320.0,Unknown,0,1,291.904
2023-11-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,320.0,Unknown,0,1,291.136
2022-05-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,320.0,Unknown,0,0,0.0
